Customer ID,Age,Gender,Item Purchase,Category,Location,Size,Color,Review Rate,Subscription,Shipping Type,Discount,Payment,Frequency of Purchase
580,37,Female,Shoes,Clothing,Lahore,L,Red,5,No,Standard,No,Cash,Weekly
581,41,Female,Shoes,Accessories,Faisalabad,M,Green,2,No,Express,Yes,Cash,Weekly
582,28,Female,Bag,Electronics,Rawalpindi,L,Red,4,No,Standard,Yes,Cash,Weekly
583,50,Female,Headphones,Electronics,Karachi,S,Red,3,Yes,Express,Yes,Card,Weekly
584,41,Male,Bag,Electronics,Islamabad,M,Black,3,No,Express,No,Cash,Weekly
585,28,Male,Shirt,Electronics,Rawalpindi,XL,Black,4,Yes,Express,Yes,Cash,Yearly
586,28,Male,Shirt,Electronics,Karachi,M,Blue,3,Yes,Express,Yes,Online,Weekly
587,60,Male,Shoes,Clothing,Rawalpindi,S,Green,4,No,Express,Yes,Cash,Yearly
588,50,Male,Laptop,Accessories,Karachi,L,Green,3,No,Standard,Yes,Online,Monthly
589,44,Male,Watch,Electronics,Faisalabad,S,Black,2,No,Express,Yes,Card,Weekly
590,37,Female,Shoes,Electronics,Faisalabad,XL,Black,2,No,Standard,No,Online,Yearly
591,39,Male,Bag,Accessories,Faisalabad,S,White,3,No,Standard,No,Card,Monthly
592,60,Female,Phone,Clothing,Lahore,L,Blue,5,No,Express,Yes,Card,Yearly
593,56,Female,Bag,Clothing,Rawalpindi,L,Black,2,No,Standard,No,Cash,Weekly
594,20,Female,Watch,Clothing,Islamabad,L,White,5,Yes,Express,No,Cash,Monthly
595,19,Female,Shoes,Electronics,Faisalabad,L,Black,3,Yes,Standard,Yes,Online,Yearly
596,22,Male,Headphones,Clothing,Lahore,M,White,1,Yes,Express,No,Cash,Yearly
597,50,Female,Shirt,Clothing,Rawalpindi,L,Blue,2,No,Express,No,Cash,Yearly
598,29,Female,Phone,Electronics,Faisalabad,S,White,2,Yes,Express,Yes,Card,Yearly
599,28,Male,Shoes,Clothing,Karachi,S,Black,2,Yes,Standard,No,Card,Weekly
600,36,Female,Shirt,Clothing,Islamabad,L,White,2,No,Express,Yes,Online,Weekly
601,46,Male,Shirt,Electronics,Karachi,M,White,4,Yes,Express,Yes,Online,Yearly
602,30,Male,Shoes,Electronics,Faisalabad,XL,Red,4,Yes,Express,No,Card,Monthly
603,58,Male,Watch,Electronics,Islamabad,L,Green,1,Yes,Express,No,Cash,Monthly
604,51,Male,Shirt,Accessories,Faisalabad,XL,Blue,1,Yes,Standard,No,Online,Monthly
605,20,Male,Shoes,Clothing,Lahore,XL,Black,5,No,Express,Yes,Online,Weekly
606,21,Male,Shoes,Electronics,Karachi,XL,White,5,No,Standard,No,Online,Monthly
607,56,Female,Shirt,Clothing,Faisalabad,XL,Black,1,Yes,Express,Yes,Cash,Yearly
608,18,Male,Shoes,Clothing,Karachi,M,Green,2,Yes,Express,No,Online,Monthly
609,53,Male,Phone,Electronics,Islamabad,XL,Blue,4,Yes,Standard,No,Cash,Yearly
610,19,Female,Headphones,Accessories,Rawalpindi,S,White,5,Yes,Standard,No,Online,Yearly
611,18,Male,Watch,Electronics,Lahore,M,Green,2,Yes,Express,Yes,Online,Yearly
612,51,Male,Shirt,Electronics,Faisalabad,M,Green,5,No,Express,No,Online,Monthly
613,38,Female,Bag,Accessories,Rawalpindi,L,White,5,No,Express,Yes,Cash,Yearly
614,55,Female,Laptop,Clothing,Karachi,L,Green,1,No,Standard,No,Card,Monthly
615,31,Male,Watch,Electronics,Karachi,XL,Green,5,Yes,Express,No,Card,Weekly
616,47,Female,Phone,Accessories,Rawalpindi,S,Black,5,No,Express,No,Online,Monthly
617,60,Female,Shoes,Electronics,Islamabad,M,Red,4,Yes,Express,No,Cash,Monthly
618,49,Male,Shirt,Clothing,Rawalpindi,S,Blue,5,Yes,Standard,Yes,Cash,Weekly
619,30,Male,Shoes,Electronics,Lahore,S,Red,4,Yes,Standard,Yes,Card,Weekly
620,48,Female,Laptop,Clothing,Islamabad,L,Black,2,No,Express,Yes,Card,Monthly
621,47,Female,Shoes,Accessories,Lahore,XL,Green,4,No,Express,No,Card,Monthly
622,51,Male,Watch,Clothing,Karachi,XL,White,3,Yes,Express,Yes,Card,Monthly
623,38,Male,Laptop,Clothing,Faisalabad,M,Green,2,Yes,Standard,No,Online,Monthly
624,34,Female,Bag,Accessories,Islamabad,L,Red,4,Yes,Standard,Yes,Online,Weekly
625,29,Female,Bag,Electronics,Faisalabad,M,White,3,No,Express,Yes,Online,Weekly
626,50,Female,Shirt,Accessories,Rawalpindi,S,Black,1,Yes,Standard,Yes,Card,Monthly
627,37,Male,Headphones,Accessories,Lahore,M,Blue,4,No,Standard,Yes,Cash,Yearly
628,43,Female,Shirt,Electronics,Lahore,L,Green,1,Yes,Standard,No,Online,Weekly
629,56,Male,Laptop,Clothing,Lahore,L,Red,5,No,Standard,No,Cash,Monthly
630,33,Male,Shirt,Electronics,Faisalabad,S,Black,3,Yes,Standard,Yes,Online,Weekly
631,34,Male,Bag,Clothing,Lahore,XL,Blue,2,No,Express,No,Online,Yearly
632,23,Female,Bag,Accessories,Islamabad,L,Green,3,No,Standard,No,Cash,Monthly
633,18,Male,Phone,Clothing,Islamabad,S,Green,3,Yes,Standard,Yes,Card,Monthly
634,37,Male,Shirt,Electronics,Faisalabad,M,Blue,1,No,Standard,Yes,Card,Weekly
635,52,Female,Phone,Accessories,Lahore,M,Blue,2,Yes,Express,No,Cash,Yearly
636,57,Male,Bag,Clothing,Faisalabad,S,Black,1,Yes,Standard,No,Cash,Yearly
637,52,Male,Watch,Electronics,Rawalpindi,L,Black,4,Yes,Standard,Yes,Card,Monthly
638,23,Male,Headphones,Accessories,Lahore,L,Black,1,Yes,Express,No,Online,Monthly
639,56,Female,Shoes,Electronics,Rawalpindi,M,Green,4,Yes,Express,Yes,Card,Monthly
640,49,Male,Shirt,Clothing,Lahore,M,Blue,2,Yes,Express,Yes,Card,Yearly
641,40,Male,Phone,Electronics,Lahore,M,White,5,No,Standard,No,Online,Yearly
642,21,Male,Shoes,Electronics,Karachi,M,White,4,No,Standard,No,Cash,Monthly
643,28,Female,Phone,Accessories,Rawalpindi,S,Blue,5,Yes,Standard,No,Card,Weekly
644,37,Male,Laptop,Accessories,Faisalabad,M,White,1,Yes,Express,No,Online,Weekly
645,29,Female,Shirt,Electronics,Lahore,L,White,4,Yes,Express,No,Card,Monthly
646,18,Male,Bag,Clothing,Lahore,L,Red,5,Yes,Express,No,Cash,Yearly
647,18,Female,Shirt,Clothing,Lahore,XL,Red,4,No,Standard,Yes,Cash,Weekly
648,26,Female,Watch,Accessories,Karachi,XL,Blue,5,Yes,Express,Yes,Online,Monthly
649,33,Male,Shirt,Electronics,Rawalpindi,XL,Green,5,No,Express,No,Online,Monthly
650,24,Female,Headphones,Accessories,Rawalpindi,M,Black,5,Yes,Express,No,Cash,Weekly
651,55,Male,Shirt,Clothing,Faisalabad,S,Red,4,No,Express,No,Online,Yearly
652,35,Female,Phone,Electronics,Karachi,S,White,2,No,Express,No,Cash,Yearly
653,53,Female,Watch,Clothing,Karachi,M,Blue,5,No,Express,Yes,Cash,Yearly
654,59,Female,Phone,Accessories,Islamabad,XL,Green,1,No,Express,Yes,Online,Weekly
655,18,Male,Watch,Accessories,Lahore,S,Green,3,Yes,Standard,No,Card,Monthly
656,38,Male,Bag,Clothing,Rawalpindi,S,Black,4,Yes,Standard,No,Cash,Weekly
657,53,Female,Phone,Accessories,Rawalpindi,L,Red,1,No,Express,Yes,Online,Weekly
658,27,Male,Bag,Electronics,Rawalpindi,XL,Black,1,Yes,Express,Yes,Cash,Yearly
659,33,Female,Phone,Clothing,Lahore,XL,Red,4,No,Express,Yes,Cash,Yearly
660,23,Male,Headphones,Accessories,Faisalabad,S,Blue,2,Yes,Express,No,Cash,Weekly
661,45,Female,Watch,Electronics,Karachi,XL,Blue,2,No,Standard,Yes,Online,Weekly
662,53,Female,Laptop,Accessories,Lahore,XL,Red,4,No,Standard,Yes,Online,Yearly
663,29,Female,Headphones,Clothing,Lahore,XL,Red,1,Yes,Standard,Yes,Cash,Monthly
664,49,Female,Watch,Clothing,Karachi,M,Green,3,No,Express,No,Online,Weekly
665,43,Female,Shoes,Accessories,Karachi,XL,Red,2,Yes,Standard,No,Card,Yearly
666,36,Female,Phone,Electronics,Karachi,S,Green,4,No,Express,Yes,Cash,Yearly
667,26,Female,Headphones,Electronics,Islamabad,L,Blue,1,Yes,Standard,Yes,Cash,Weekly
668,57,Male,Laptop,Accessories,Islamabad,L,Red,1,No,Express,Yes,Card,Yearly
669,29,Male,Shoes,Clothing,Lahore,XL,Green,5,No,Standard,No,Online,Weekly
670,58,Female,Watch,Electronics,Lahore,S,White,4,Yes,Express,No,Card,Weekly
671,20,Male,Headphones,Accessories,Lahore,M,Black,5,Yes,Express,No,Cash,Monthly
672,40,Female,Phone,Accessories,Faisalabad,L,Red,3,No,Express,Yes,Cash,Weekly
673,28,Female,Phone,Electronics,Rawalpindi,S,Red,1,Yes,Express,No,Card,Monthly
674,56,Male,Bag,Electronics,Islamabad,XL,Green,4,Yes,Standard,No,Online,Monthly
675,33,Female,Laptop,Accessories,Lahore,L,White,4,No,Express,Yes,Online,Monthly
676,46,Female,Laptop,Clothing,Faisalabad,L,White,5,No,Standard,Yes,Cash,Monthly
677,30,Female,Watch,Clothing,Rawalpindi,M,Black,4,No,Express,No,Card,Weekly
678,40,Female,Shirt,Electronics,Faisalabad,M,Black,4,No,Standard,Yes,Online,Monthly
679,37,Female,Headphones,Electronics,Faisalabad,L,Black,5,Yes,Express,Yes,Online,Monthly
680,18,Female,Phone,Accessories,Islamabad,S,Green,1,No,Express,Yes,Online,Monthly
681,43,Female,Bag,Clothing,Karachi,XL,Green,2,No,Standard,Yes,Online,Monthly
682,23,Male,Phone,Clothing,Faisalabad,S,Red,2,Yes,Express,No,Card,Monthly
683,24,Female,Bag,Clothing,Lahore,M,Black,2,No,Standard,Yes,Card,Weekly
684,51,Male,Laptop,Clothing,Lahore,M,Blue,1,Yes,Express,No,Online,Monthly
685,51,Female,Watch,Clothing,Faisalabad,L,Blue,4,Yes,Standard,No,Card,Monthly
686,32,Female,Shoes,Electronics,Faisalabad,S,Blue,2,Yes,Standard,Yes,Card,Monthly
687,38,Male,Watch,Electronics,Karachi,XL,Black,3,No,Standard,No,Card,Monthly
688,54,Female,Watch,Clothing,Lahore,XL,Blue,3,No,Express,No,Online,Yearly
689,42,Male,Phone,Accessories,Rawalpindi,L,Blue,1,No,Standard,Yes,Card,Yearly
690,20,Female,Headphones,Accessories,Islamabad,S,Black,3,Yes,Standard,Yes,Online,Monthly
691,47,Male,Watch,Electronics,Faisalabad,L,Black,4,No,Express,Yes,Cash,Yearly
692,35,Male,Bag,Electronics,Karachi,L,Green,2,Yes,Express,No,Online,Weekly
693,36,Male,Shoes,Electronics,Faisalabad,L,Red,2,Yes,Standard,No,Card,Weekly
694,37,Female,Shoes,Electronics,Lahore,S,Blue,1,Yes,Express,No,Cash,Weekly
695,57,Female,Phone,Accessories,Karachi,L,Green,2,No,Standard,No,Cash,Monthly
696,33,Female,Watch,Accessories,Lahore,M,Green,1,No,Express,Yes,Online,Weekly
697,23,Female,Laptop,Electronics,Lahore,M,White,2,Yes,Standard,No,Cash,Yearly
698,18,Male,Phone,Clothing,Faisalabad,L,Green,4,Yes,Express,Yes,Card,Monthly
699,35,Female,Shirt,Electronics,Karachi,XL,Blue,4,No,Express,No,Cash,Monthly
700,60,Female,Shirt,Accessories,Islamabad,M,Black,5,No,Express,Yes,Online,Monthly
701,38,Male,Phone,Accessories,Karachi,S,White,5,No,Express,No,Card,Yearly
702,53,Male,Shirt,Electronics,Lahore,M,Black,2,Yes,Express,Yes,Cash,Weekly
703,49,Female,Laptop,Clothing,Lahore,L,Blue,1,Yes,Standard,No,Online,Yearly
704,54,Female,Laptop,Clothing,Islamabad,M,White,1,No,Standard,No,Card,Monthly
705,24,Female,Shoes,Clothing,Karachi,XL,Black,2,Yes,Standard,No,Card,Yearly
706,45,Female,Bag,Electronics,Lahore,XL,Red,1,No,Standard,Yes,Cash,Yearly
707,56,Female,Shoes,Clothing,Lahore,M,Blue,3,Yes,Standard,No,Online,Yearly
708,52,Female,Shoes,Electronics,Karachi,L,Black,3,No,Express,Yes,Online,Weekly
709,56,Male,Headphones,Clothing,Karachi,S,Green,4,No,Standard,Yes,Card,Monthly
710,48,Female,Headphones,Electronics,Rawalpindi,XL,White,5,Yes,Standard,No,Card,Weekly
711,18,Male,Laptop,Clothing,Faisalabad,L,Blue,2,Yes,Standard,Yes,Card,Yearly
712,53,Male,Bag,Accessories,Karachi,XL,Blue,4,Yes,Express,Yes,Card,Weekly
713,46,Male,Watch,Accessories,Faisalabad,S,Black,2,No,Express,Yes,Online,Weekly
714,49,Female,Watch,Accessories,Rawalpindi,XL,Black,2,Yes,Express,No,Cash,Yearly
715,29,Male,Headphones,Clothing,Rawalpindi,S,White,2,Yes,Standard,No,Online,Weekly
716,49,Male,Shirt,Electronics,Islamabad,S,Green,1,No,Express,Yes,Cash,Monthly
717,41,Female,Bag,Accessories,Islamabad,L,Green,2,Yes,Express,No,Online,Monthly
718,49,Female,Headphones,Accessories,Lahore,L,Red,4,No,Express,Yes,Cash,Monthly
719,25,Female,Headphones,Clothing,Rawalpindi,L,White,5,Yes,Express,No,Online,Yearly
720,19,Male,Bag,Accessories,Rawalpindi,L,White,3,Yes,Express,No,Online,Weekly
721,53,Male,Shirt,Accessories,Islamabad,L,White,3,No,Express,Yes,Cash,Weekly
722,51,Male,Laptop,Electronics,Islamabad,S,Blue,4,Yes,Standard,Yes,Cash,Weekly
723,47,Male,Headphones,Electronics,Karachi,L,Red,1,Yes,Standard,No,Card,Monthly
724,34,Female,Laptop,Clothing,Islamabad,M,White,4,Yes,Express,No,Cash,Monthly
725,21,Male,Headphones,Accessories,Faisalabad,S,White,1,No,Standard,Yes,Online,Weekly
726,55,Male,Watch,Accessories,Rawalpindi,XL,Black,2,No,Express,No,Cash,Monthly
727,53,Female,Phone,Accessories,Faisalabad,M,Green,3,No,Express,Yes,Card,Weekly
728,38,Female,Headphones,Electronics,Islamabad,XL,Green,3,No,Express,Yes,Online,Weekly
729,46,Female,Shoes,Electronics,Faisalabad,M,White,4,No,Express,No,Card,Weekly
730,42,Female,Bag,Electronics,Lahore,M,White,4,Yes,Express,No,Cash,Monthly
731,48,Male,Phone,Accessories,Karachi,XL,Green,3,No,Express,Yes,Online,Weekly
732,28,Male,Headphones,Accessories,Lahore,S,Red,3,No,Standard,No,Card,Monthly
733,28,Male,Shirt,Accessories,Faisalabad,M,Blue,1,Yes,Standard,Yes,Cash,Yearly
734,43,Female,Headphones,Electronics,Rawalpindi,XL,Blue,1,Yes,Express,Yes,Online,Monthly
735,37,Female,Watch,Clothing,Rawalpindi,M,Red,3,No,Standard,No,Card,Yearly
736,49,Male,Headphones,Clothing,Islamabad,XL,Green,5,Yes,Express,Yes,Online,Yearly
737,42,Male,Shoes,Accessories,Faisalabad,XL,Black,3,Yes,Standard,Yes,Cash,Yearly
738,40,Female,Phone,Clothing,Lahore,L,Black,4,Yes,Express,No,Card,Yearly
739,22,Female,Shirt,Accessories,Lahore,L,Black,5,Yes,Standard,No,Cash,Monthly
740,60,Male,Phone,Clothing,Rawalpindi,XL,Blue,4,Yes,Express,Yes,Online,Yearly
741,49,Male,Shirt,Accessories,Karachi,L,Blue,2,Yes,Standard,No,Cash,Yearly
742,30,Male,Phone,Accessories,Faisalabad,XL,Green,2,Yes,Standard,No,Cash,Monthly
743,49,Male,Phone,Clothing,Lahore,XL,White,5,Yes,Standard,No,Cash,Weekly
744,24,Female,Laptop,Electronics,Karachi,XL,White,2,No,Express,No,Cash,Yearly
745,28,Female,Shirt,Accessories,Lahore,L,White,5,Yes,Express,No,Card,Monthly
746,46,Male,Shirt,Clothing,Lahore,L,Blue,2,Yes,Express,No,Cash,Weekly
747,26,Male,Watch,Clothing,Lahore,L,Blue,5,No,Standard,No,Online,Monthly
748,39,Male,Phone,Clothing,Faisalabad,M,Black,2,No,Standard,Yes,Card,Weekly
749,53,Female,Shoes,Accessories,Faisalabad,M,Blue,3,No,Express,No,Card,Yearly
750,26,Male,Headphones,Clothing,Karachi,L,Black,5,No,Express,Yes,Cash,Weekly
751,28,Male,Phone,Electronics,Faisalabad,L,White,4,Yes,Express,No,Card,Yearly
752,25,Female,Phone,Clothing,Faisalabad,L,White,3,Yes,Standard,Yes,Cash,Yearly
753,54,Male,Shirt,Accessories,Faisalabad,L,Blue,2,No,Standard,Yes,Card,Yearly
754,24,Male,Watch,Accessories,Faisalabad,S,White,3,Yes,Express,No,Card,Monthly
755,52,Female,Phone,Clothing,Islamabad,M,Green,2,No,Standard,No,Cash,Weekly
756,52,Female,Shirt,Clothing,Faisalabad,M,Black,2,No,Express,Yes,Online,Yearly
757,51,Female,Shoes,Electronics,Rawalpindi,XL,Green,2,Yes,Standard,No,Card,Yearly
758,34,Female,Shoes,Clothing,Lahore,M,Red,1,No,Express,Yes,Card,Weekly
759,25,Male,Laptop,Clothing,Karachi,L,White,4,Yes,Express,No,Card,Weekly
760,39,Female,Headphones,Clothing,Rawalpindi,M,Green,4,Yes,Express,Yes,Card,Monthly
761,34,Male,Shirt,Electronics,Islamabad,L,Black,4,No,Standard,Yes,Card,Yearly
762,42,Female,Bag,Electronics,Karachi,M,Red,2,Yes,Standard,Yes,Card,Yearly
763,48,Female,Headphones,Electronics,Faisalabad,M,Blue,1,No,Standard,Yes,Online,Yearly
764,18,Male,Bag,Clothing,Lahore,L,Red,2,No,Express,Yes,Cash,Yearly
765,33,Male,Phone,Clothing,Lahore,L,Red,4,Yes,Express,Yes,Online,Yearly
766,23,Female,Laptop,Clothing,Lahore,S,Black,4,No,Standard,No,Cash,Yearly
767,59,Male,Headphones,Electronics,Lahore,M,Black,1,Yes,Express,No,Cash,Monthly
768,18,Male,Bag,Electronics,Lahore,M,Blue,2,Yes,Express,Yes,Cash,Weekly
769,30,Male,Headphones,Accessories,Lahore,XL,Black,2,No,Standard,Yes,Cash,Monthly
770,21,Male,Shoes,Electronics,Islamabad,L,Blue,5,Yes,Express,Yes,Card,Monthly
771,44,Female,Headphones,Clothing,Rawalpindi,XL,Green,5,Yes,Express,No,Cash,Monthly
772,44,Female,Laptop,Accessories,Faisalabad,S,Red,4,No,Standard,No,Cash,Weekly
773,23,Male,Watch,Accessories,Islamabad,M,Green,2,Yes,Standard,Yes,Online,Yearly
774,37,Male,Shoes,Accessories,Faisalabad,S,White,3,Yes,Express,Yes,Cash,Monthly
775,21,Male,Shirt,Clothing,Faisalabad,L,Black,5,No,Standard,No,Cash,Weekly
776,48,Female,Phone,Accessories,Karachi,XL,Red,5,Yes,Standard,Yes,Online,Monthly
777,34,Male,Headphones,Electronics,Faisalabad,S,Blue,5,No,Express,Yes,Online,Monthly
778,51,Male,Headphones,Accessories,Islamabad,M,Blue,5,No,Standard,No,Cash,Weekly
779,58,Male,Shoes,Electronics,Lahore,S,Green,2,Yes,Standard,Yes,Card,Weekly
780,60,Female,Shoes,Accessories,Islamabad,L,Black,3,Yes,Express,Yes,Cash,Weekly
781,33,Female,Watch,Accessories,Islamabad,XL,White,3,No,Standard,No,Card,Monthly
782,38,Female,Shoes,Electronics,Faisalabad,M,White,4,No,Express,No,Cash,Weekly
783,48,Male,Bag,Clothing,Lahore,XL,Green,2,No,Express,Yes,Card,Monthly
784,31,Female,Shirt,Electronics,Faisalabad,S,White,1,Yes,Express,Yes,Cash,Yearly
785,35,Male,Phone,Clothing,Karachi,XL,White,2,Yes,Standard,Yes,Cash,Yearly
786,45,Male,Shoes,Clothing,Faisalabad,L,Blue,4,Yes,Express,Yes,Cash,Monthly
787,53,Male,Laptop,Electronics,Rawalpindi,XL,White,1,Yes,Express,No,Online,Weekly
788,26,Female,Watch,Electronics,Faisalabad,XL,Blue,4,No,Express,Yes,Card,Weekly
789,38,Female,Bag,Electronics,Lahore,M,White,1,Yes,Standard,No,Cash,Weekly
790,33,Male,Watch,Accessories,Faisalabad,S,Black,2,No,Standard,Yes,Online,Yearly
791,20,Male,Shirt,Electronics,Rawalpindi,M,Red,2,Yes,Standard,No,Online,Weekly
792,45,Male,Phone,Accessories,Lahore,L,Black,2,Yes,Standard,Yes,Card,Weekly
793,21,Female,Headphones,Electronics,Islamabad,S,Red,3,No,Express,No,Online,Yearly
794,55,Male,Watch,Accessories,Faisalabad,XL,Green,3,Yes,Express,Yes,Card,Weekly
795,54,Female,Shirt,Clothing,Lahore,M,Red,2,No,Standard,Yes,Card,Weekly
796,20,Female,Headphones,Accessories,Lahore,XL,Blue,3,No,Express,No,Online,Monthly
797,58,Male,Phone,Accessories,Islamabad,S,White,4,Yes,Standard,No,Card,Monthly
798,51,Female,Phone,Electronics,Islamabad,L,Black,1,Yes,Express,No,Card,Yearly
799,35,Male,Laptop,Accessories,Lahore,L,Blue,3,Yes,Standard,No,Card,Weekly
800,39,Female,Shirt,Electronics,Faisalabad,M,White,3,Yes,Standard,No,Cash,Yearly
801,37,Female,Laptop,Clothing,Karachi,XL,Green,2,No,Standard,No,Card,Monthly
802,30,Male,Watch,Electronics,Faisalabad,S,White,3,Yes,Standard,No,Card,Weekly
803,53,Male,Shirt,Clothing,Lahore,L,Black,5,No,Express,Yes,Cash,Weekly
804,45,Male,Watch,Accessories,Islamabad,L,White,2,No,Express,Yes,Card,Weekly
805,58,Male,Watch,Accessories,Lahore,S,White,4,No,Express,No,Card,Monthly
806,27,Male,Watch,Clothing,Faisalabad,M,Red,5,No,Standard,Yes,Cash,Yearly
807,19,Male,Shoes,Electronics,Karachi,S,Green,4,No,Standard,Yes,Cash,Yearly
808,21,Female,Watch,Electronics,Karachi,L,Blue,4,Yes,Standard,Yes,Online,Yearly
809,47,Male,Laptop,Accessories,Islamabad,XL,Black,2,No,Express,Yes,Online,Monthly
810,42,Male,Watch,Clothing,Rawalpindi,M,Red,2,No,Standard,No,Cash,Monthly
811,26,Female,Phone,Accessories,Karachi,XL,White,1,Yes,Standard,Yes,Online,Yearly
812,55,Male,Shoes,Accessories,Karachi,M,Blue,3,Yes,Standard,No,Card,Monthly
813,42,Male,Headphones,Accessories,Islamabad,L,Green,4,No,Standard,No,Online,Yearly
814,25,Male,Laptop,Clothing,Rawalpindi,S,White,2,No,Express,Yes,Cash,Yearly
815,22,Female,Shirt,Accessories,Lahore,S,Red,2,No,Express,No,Online,Weekly
816,25,Female,Shoes,Accessories,Faisalabad,M,Black,4,Yes,Standard,No,Online,Weekly
817,45,Male,Phone,Accessories,Rawalpindi,L,Blue,1,Yes,Express,Yes,Cash,Weekly
818,51,Male,Bag,Electronics,Islamabad,XL,White,3,Yes,Express,No,Card,Monthly
819,57,Female,Bag,Accessories,Faisalabad,S,Green,2,Yes,Standard,No,Online,Weekly
820,57,Male,Phone,Clothing,Lahore,XL,Black,2,Yes,Standard,Yes,Online,Yearly
821,33,Female,Bag,Clothing,Islamabad,M,Green,1,No,Express,Yes,Online,Yearly
822,43,Male,Bag,Electronics,Karachi,S,Black,3,Yes,Express,No,Online,Monthly
823,43,Female,Phone,Clothing,Karachi,S,Red,3,No,Express,No,Online,Weekly
824,43,Male,Laptop,Electronics,Lahore,M,White,5,Yes,Standard,No,Cash,Yearly
825,38,Male,Laptop,Electronics,Faisalabad,S,Green,3,No,Express,Yes,Online,Weekly
826,41,Female,Headphones,Accessories,Lahore,L,White,3,No,Express,Yes,Card,Yearly
827,31,Male,Shirt,Electronics,Islamabad,M,Green,2,No,Standard,Yes,Cash,Yearly
828,55,Female,Laptop,Clothing,Lahore,L,White,2,No,Standard,Yes,Cash,Monthly
829,26,Female,Headphones,Accessories,Karachi,XL,Green,1,Yes,Express,Yes,Cash,Monthly
830,46,Female,Shirt,Clothing,Rawalpindi,M,White,2,No,Standard,No,Online,Weekly
831,56,Male,Headphones,Electronics,Rawalpindi,L,Blue,3,No,Express,No,Cash,Weekly
832,56,Male,Shirt,Accessories,Faisalabad,S,White,4,No,Standard,No,Online,Monthly
833,18,Female,Shoes,Clothing,Karachi,S,Blue,2,Yes,Express,Yes,Online,Weekly
834,49,Female,Shirt,Clothing,Faisalabad,XL,White,3,Yes,Standard,Yes,Online,Weekly
835,53,Female,Phone,Accessories,Karachi,S,Green,4,No,Express,No,Cash,Yearly
836,31,Male,Phone,Clothing,Rawalpindi,M,Red,1,Yes,Express,No,Cash,Yearly
837,36,Female,Phone,Electronics,Karachi,XL,Blue,1,Yes,Standard,Yes,Card,Yearly
838,30,Female,Shoes,Electronics,Rawalpindi,XL,Green,2,Yes,Express,No,Online,Weekly
839,30,Male,Bag,Accessories,Lahore,XL,White,5,No,Standard,Yes,Card,Monthly
840,18,Male,Phone,Accessories,Faisalabad,S,Red,1,No,Express,No,Online,Monthly
841,54,Female,Laptop,Clothing,Karachi,L,Red,3,Yes,Express,No,Online,Monthly
842,55,Female,Shirt,Clothing,Islamabad,L,Red,1,No,Express,Yes,Card,Monthly
843,39,Female,Bag,Electronics,Faisalabad,XL,Red,4,Yes,Standard,No,Card,Weekly
844,45,Female,Watch,Accessories,Lahore,L,Green,3,No,Express,Yes,Cash,Weekly
845,23,Male,Shoes,Accessories,Faisalabad,L,White,5,No,Express,Yes,Online,Yearly
846,39,Female,Shirt,Clothing,Islamabad,L,Green,2,Yes,Standard,No,Card,Yearly
847,55,Male,Shoes,Accessories,Islamabad,S,White,3,Yes,Express,No,Cash,Weekly
848,33,Male,Shoes,Electronics,Karachi,M,Green,2,Yes,Express,No,Card,Weekly
849,39,Female,Headphones,Clothing,Faisalabad,XL,Green,2,Yes,Express,Yes,Card,Yearly
850,21,Male,Bag,Electronics,Karachi,M,Blue,3,No,Standard,No,Online,Monthly
851,30,Female,Bag,Electronics,Islamabad,XL,Blue,1,No,Express,Yes,Cash,Yearly
852,35,Female,Headphones,Electronics,Rawalpindi,S,Black,2,No,Express,No,Card,Monthly
853,46,Male,Laptop,Clothing,Lahore,S,Green,1,Yes,Express,No,Cash,Weekly
854,28,Female,Headphones,Clothing,Islamabad,L,Red,2,Yes,Standard,No,Cash,Monthly
855,32,Male,Shoes,Accessories,Karachi,L,Black,5,Yes,Standard,No,Online,Weekly
856,44,Male,Shirt,Clothing,Rawalpindi,XL,White,4,Yes,Express,No,Card,Weekly
857,27,Female,Shoes,Electronics,Faisalabad,S,Green,5,No,Express,Yes,Online,Yearly
858,35,Male,Laptop,Accessories,Lahore,XL,Black,3,No,Express,No,Cash,Weekly
859,60,Male,Headphones,Clothing,Karachi,L,Black,2,Yes,Express,Yes,Card,Weekly
860,24,Male,Headphones,Accessories,Lahore,M,Black,3,Yes,Express,Yes,Card,Monthly
861,26,Female,Bag,Clothing,Rawalpindi,XL,Blue,2,Yes,Express,No,Cash,Weekly
862,58,Male,Bag,Electronics,Rawalpindi,S,Red,2,Yes,Express,Yes,Online,Weekly
863,43,Male,Shirt,Electronics,Lahore,XL,Green,1,Yes,Standard,Yes,Card,Weekly
864,59,Male,Shirt,Accessories,Faisalabad,S,Black,1,No,Standard,No,Cash,Monthly
865,54,Female,Phone,Accessories,Karachi,XL,Red,1,No,Express,No,Cash,Yearly
866,37,Male,Laptop,Electronics,Lahore,S,Blue,3,No,Standard,No,Cash,Yearly
867,31,Female,Shirt,Accessories,Karachi,S,Black,2,No,Express,No,Cash,Yearly
868,57,Female,Watch,Clothing,Rawalpindi,L,Red,4,No,Standard,No,Card,Monthly
869,46,Female,Headphones,Accessories,Rawalpindi,S,White,2,No,Standard,No,Online,Weekly
870,29,Female,Headphones,Electronics,Rawalpindi,M,Blue,3,Yes,Standard,Yes,Cash,Monthly
